cnpj;dt_abertura;matriz.empresaMatriz;cd_cnae_principal;de_cnae_principal;de_ramo_atividade;de_setor;endereco_cep;endereco_municipio;endereco_uf;endereco_regiao;endereco_mesorregiao;situacao_cadastral
06270168000284;2017-08-18;false;8299799;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS ADMINISTRATIVOS;SERVICOS;47665000;SAO FELIX DO CORIBE;BA;NORDESTE;EXTREMO OESTE BAIANO;ATIVA
41045541000113;2021-03-01;true;4724500;COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS;VAREJO;COMERCIO;45651310;ILHEUS;BA;NORDESTE;SUL BAIANO;ATIVA
31863331000189;2018-10-25;true;8230002;CASAS DE FESTAS E EVENTOS;SERVICOS ADMINISTRATIVOS;SERVICOS;23821090;ITAGUAI;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
30742251000102;2018-06-19;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;82110000;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
21638019000138;2015-01-07;true;4789001;COMERCIO VAREJISTA DE SUVENIRES BIJUTERIAS E ARTESANATOS;VAREJO;COMERCIO;14340000;BRODOWSKI;SP;SUDESTE;RIBEIRAO PRETO;ATIVA
03958326000114;2000-04-15;true;9430800;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;SERVICOS DIVERSOS;SERVICOS;88790000;LAGUNA;SC;SUL;SUL CATARINENSE;ATIVA
47962720000100;2022-09-15;true;4930201;TRANSPORTE RODOVIARIO DE CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS MUNICIPAL;TRANSPORTE;SERVICOS;44010040;FEIRA DE SANTANA;BA;NORDESTE;CENTRO NORTE BAIANO;ATIVA
33601500000138;2019-05-13;true;4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;VAREJO;COMERCIO;44250000;CORACAO DE MARIA;BA;NORDESTE;CENTRO NORTE BAIANO;ATIVA
40602123000117;2021-01-28;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;89070270;BLUMENAU;SC;SUL;VALE DO ITAJAI;ATIVA
14175909000195;2011-08-24;true;1092900;FABRICACAO DE BISCOITOS E BOLACHAS;BENS DE CONSUMO;INDUSTRIA;29650000;SANTA TERESA;ES;SUDESTE;CENTRAL ESPIRITO SANTENSE;ATIVA
33486802000102;2019-04-29;true;5819100;EDICAO DE CADASTROS LISTAS E DE OUTROS PRODUTOS GRAFICOS;TELECOM;SERVICOS;13098319;CAMPINAS;SP;SUDESTE;CAMPINAS;ATIVA
19073876000196;2013-10-15;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;30692420;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
24921923000144;2016-06-02;true;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;VAREJO;COMERCIO;81070090;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
42458684000110;2021-06-24;true;4520005;SERVICOS DE LAVAGEM LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;08235790;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
40008858000117;2020-12-03;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;60430540;FORTALEZA;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
11688489000152;2010-03-16;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;77816060;ARAGUAINA;TO;NORTE;OCIDENTAL DO TOCANTINS;ATIVA
27567489000134;2017-04-20;true;2732500;FABRICACAO DE MATERIAL ELETRICO PARA INSTALACOES EM CIRCUITO DE CONSUMO;ELETROELETRONICOS;INDUSTRIA;32260300;CONTAGEM;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
36879296000100;2020-04-06;true;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;SERVICOS DIVERSOS;SERVICOS;95555000;CAPAO DA CANOA;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
47431584000113;2022-08-05;true;8299799;OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS ADMINISTRATIVOS;SERVICOS;81670000;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
44442757000100;2021-12-01;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;22783025;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
22355443000138;2015-04-30;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;48520000;CANUDOS;BA;NORDESTE;NORDESTE BAIANO;ATIVA
41545698000108;2021-04-12;true;3319800;MANUTENCAO E REPARACAO DE EQUIPAMENTOS E PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;SERVICOS DIVERSOS;SERVICOS;02550020;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
41527330000117;2021-04-10;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;16076010;ARACATUBA;SP;SUDESTE;ARACATUBA;ATIVA
31395179000157;2018-08-31;true;0210199;PRODUCAO DE PRODUTOS NAO MADEIREIROS NAO ESPECIFICADOS ANTERIORMENTE EM FLORESTAS PLANTADAS;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;18430000;RIBEIRAO BRANCO;SP;SUDESTE;ITAPETININGA;ATIVA
35805137000106;2019-12-17;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;23968000;ANGRA DOS REIS;RJ;SUDESTE;SUL FLUMINENSE;ATIVA
08759654000105;2004-04-15;true;8112500;CONDOMINIOS PREDIAIS;SERVICOS ADMINISTRATIVOS;SERVICOS;11533160;CUBATAO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
45071613000158;2022-01-30;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;45480000;MUTUIPE;BA;NORDESTE;CENTRO SUL BAIANO;ATIVA
45102122000127;2022-02-01;true;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO DISPENSADA;SERVICOS ADMINISTRATIVOS;SERVICOS;02071000;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
07159815000167;2004-12-16;true;4619200;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO;ATACADO;COMERCIO;02411000;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
31673961000190;2018-10-03;true;4617600;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS BEBIDAS E FUMO;ATACADO;COMERCIO;55660000;BEZERROS;PE;NORDESTE;AGRESTE PERNAMBUCANO;ATIVA
34145885000139;2019-07-08;true;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;37720000;BOTELHOS;MG;SUDESTE;SUL SUDOESTE DE MINAS;ATIVA
44104165000189;2021-11-03;true;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES DISPENSADA;VAREJO;COMERCIO;86808015;APUCARANA;PR;SUL;NORTE CENTRAL PARANAENSE;ATIVA
35075527000160;2019-10-03;true;7319002;PROMOCAO DE VENDAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;05889430;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
37925308000158;2020-07-31;true;5912099;ATIVIDADES DE POS PRODUCAO CINEMATOGRAFICA DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;TELECOM;SERVICOS;62885340;HORIZONTE;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
26940469000102;2017-01-24;true;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;VAREJO;COMERCIO;59154110;PARNAMIRIM;RN;NORDESTE;LESTE POTIGUAR;ATIVA
42643097000109;2021-07-08;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;81810290;CURITIBA;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
41883032000160;2021-05-10;true;5611205;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS COM ENTRETENIMENTO;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;26587330;MESQUITA;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
15178678000136;2012-03-12;true;4763601;COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS;VAREJO;COMERCIO;38440042;ARAGUARI;MG;SUDESTE;TRIANGULO MINEIRO ALTO PARANAIBA;ATIVA
37362544000103;2020-06-09;true;4322301;INSTALACOES HIDRAULICAS SANITARIAS E DE GAS;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;88790000;LAGUNA;SC;SUL;SUL CATARINENSE;ATIVA
25455014000120;2016-08-10;true;6810203;LOTEAMENTO DE IMOVEIS PROPRIOS;SERVICOS ADMINISTRATIVOS;SERVICOS;88820000;ICARA;SC;SUL;SUL CATARINENSE;ATIVA
38329970000108;2020-09-03;true;8592999;ENSINO DE ARTE E CULTURA NAO ESPECIFICADO ANTERIORMENTE;SERVICOS DE EDUCACAO;SERVICOS;88708791;TUBARAO;SC;SUL;SUL CATARINENSE;ATIVA
44012070000135;2021-10-25;true;1813001;IMPRESSAO DE MATERIAL PARA USO PUBLICITARIO;PAPEL E CELULOSE;INDUSTRIA;08573160;ITAQUAQUECETUBA;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
40468935000111;2021-01-19;true;4723700;COMERCIO VAREJISTA DE BEBIDAS;VAREJO;COMERCIO;87240000;TERRA BOA;PR;SUL;CENTRO OCIDENTAL PARANAENSE;ATIVA
36491337000196;2020-02-27;true;4754702;COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA DISPENSADA;VAREJO;COMERCIO;38640000;RIACHINHO;MG;SUDESTE;NORTE DE MINAS;ATIVA
87068961000116;1970-04-10;true;9491000;ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS;SERVICOS DIVERSOS;SERVICOS;96540000;AGUDO;RS;SUL;CENTRO OCIDENTAL RIO GRANDENSE;ATIVA
76848233000100;1983-08-18;true;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;VAREJO;COMERCIO;88801100;CRICIUMA;SC;SUL;SUL CATARINENSE;ATIVA
09316633000188;2008-01-23;true;7490105;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS CULTURAIS E ARTISTICAS;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;89035200;BLUMENAU;SC;SUL;VALE DO ITAJAI;ATIVA
40708009000176;2021-02-04;true;8230002;CASAS DE FESTAS E EVENTOS;SERVICOS ADMINISTRATIVOS;SERVICOS;74280290;GOIANIA;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
36654447000121;2020-03-12;true;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS MINIMERCADOS MERCEARIAS E ARMAZENS;VAREJO;COMERCIO;11088100;SANTOS;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
35849516000270;2021-07-01;false;5223100;ESTACIONAMENTO DE VEICULOS;TRANSPORTE;SERVICOS;05615040;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
28093908000106;2017-07-03;true;2542000;FABRICACAO DE ARTIGOS DE SERRALHERIA EXCETO ESQUADRIAS;SIDERURGICA-METALURGIA;INDUSTRIA;54325740;JABOATAO DOS GUARARAPES;PE;NORDESTE;METROPOLITANA DE RECIFE;ATIVA
05489928000103;2003-01-27;true;3101200;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;BENS DE CONSUMO;INDUSTRIA;15135022;MIRASSOL;SP;SUDESTE;SAO JOSE DO RIO PRETO;ATIVA
43624296000124;2021-09-23;true;9602502;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;SERVICOS DIVERSOS;SERVICOS;08780500;MOGI DAS CRUZES;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
47780486000191;2022-01-18;true;9412099;OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS;SERVICOS DIVERSOS;SERVICOS;44270000;TERRA NOVA;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
23292499000153;2015-09-17;true;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;13304080;ITU;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
40880900000195;2021-02-17;true;4721103;COMERCIO VAREJISTA DE LATICINIOS E FRIOS;VAREJO;COMERCIO;28375000;VARRE SAI;RJ;SUDESTE;NOROESTE FLUMINENSE;ATIVA
40887990000146;2021-02-17;true;9602501;CABELEIREIROS MANICURE E PEDICURE;SERVICOS DIVERSOS;SERVICOS;98360970;RODEIO BONITO;RS;SUL;NOROESTE RIO GRANDENSE;ATIVA
44841472000142;2022-01-12;true;4729699;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;13231610;CAMPO LIMPO PAULISTA;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
41004233000140;2021-02-25;true;4763603;COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS PECAS E ACESSORIOS DISPENSADA;VAREJO;COMERCIO;45530000;ITACARE;BA;NORDESTE;SUL BAIANO;ATIVA
46913608000108;2022-06-25;true;9512600;REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;83406550;COLOMBO;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
43303324000101;2021-08-26;true;5819100;EDICAO DE CADASTROS LISTAS E DE OUTROS PRODUTOS GRAFICOS;TELECOM;SERVICOS;05754071;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
46816998000106;2022-06-17;true;9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DIVERSOS;SERVICOS;60831160;FORTALEZA;CE;NORDESTE;METROPOLITANA DE FORTALEZA;ATIVA
43194990000159;2021-08-19;true;8599605;CURSOS PREPARATORIOS PARA CONCURSOS;SERVICOS DE EDUCACAO;SERVICOS;85801001;CASCAVEL;PR;SUL;OESTE PARANAENSE;ATIVA
04790116000122;2001-11-14;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;41710220;SALVADOR;BA;NORDESTE;METROPOLITANA DE SALVADOR;ATIVA
45014953000147;2022-01-26;true;4616800;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE TEXTEIS VESTUARIO CALCADOS E ARTIGOS DE VIAGEM DISPENSADA;ATACADO;COMERCIO;35520016;NOVA SERRANA;MG;SUDESTE;OESTE DE MINAS;ATIVA
43561712000192;2021-09-17;true;8640205;SERVICOS DE DIAGNOSTICO POR IMAGEM COM USO DE RADIACAO IONIZANTE EXCETO TOMOGRAFIA;SERVICOS DE SAUDE;SERVICOS;18900488;SANTA CRUZ DO RIO PARDO;SP;SUDESTE;ASSIS;ATIVA
45833839000149;2022-03-29;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;72316020;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
45343127000141;2022-02-17;true;4723700;COMERCIO VAREJISTA DE BEBIDAS;VAREJO;COMERCIO;37520000;PEDRALVA;MG;SUDESTE;SUL SUDOESTE DE MINAS;ATIVA
17763859000155;2013-03-15;true;6622300;CORRETORES E AGENTES DE SEGUROS DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE;BENS DE CAPITAL;SERVICOS;69065030;MANAUS;AM;NORTE;CENTRO AMAZONENSE;ATIVA
26009917000140;2016-08-23;true;7112000;SERVICOS DE ENGENHARIA DISPENSADA;SERVICOS PROFISSIONAIS E TECNICOS;SERVICOS;12230670;SAO JOSE DOS CAMPOS;SP;SUDESTE;VALE DO PARAIBA PAULISTA;ATIVA
28419326000177;2017-08-15;true;1412602;CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO EXCETO ROUPAS INTIMAS;BENS DE CONSUMO;INDUSTRIA;29980000;PINHEIROS;ES;SUDESTE;LITORAL NORTE ESPIRITO SANTENSE;ATIVA
31260194000198;2018-08-17;true;4613300;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MADEIRA MATERIAL DE CONSTRUCAO E FERRAGENS;ATACADO;COMERCIO;20541340;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
24235546000190;2016-02-23;true;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;21021400;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
27276054000130;1982-09-03;true;7723300;ALUGUEL DE OBJETOS DO VESTUARIO JOIAS E ACESSORIOS;SERVICOS ADMINISTRATIVOS;SERVICOS;27910110;MACAE;RJ;SUDESTE;NORTE FLUMINENSE;ATIVA
30828444000180;2018-07-02;true;5099801;TRANSPORTE AQUAVIARIO PARA PASSEIOS TURISTICOS;TRANSPORTE;SERVICOS;57955000;MARAGOGI;AL;NORDESTE;LESTE ALAGOANO;ATIVA
43247742000129;2021-08-24;true;6399200;OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE;INDUSTRIA DIGITAL;SERVICOS;21910004;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
47329971000143;2022-07-28;true;5812301;EDICAO DE JORNAIS DIARIOS;TELECOM;SERVICOS;71065909;BRASILIA;DF;CENTRO-OESTE;DISTRITO FEDERAL;ATIVA
26515964000166;2016-11-10;true;4924800;TRANSPORTE ESCOLAR;TRANSPORTE;SERVICOS;72901574;SANTO ANTONIO DO DESCOBERTO;GO;CENTRO-OESTE;LESTE GOIANO;ATIVA
35946905000133;2020-01-09;true;8599699;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;SERVICOS DE EDUCACAO;SERVICOS;08773130;MOGI DAS CRUZES;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
44357189000140;2021-11-24;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;95680000;CANELA;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
15363863000109;2012-04-13;true;1412601;CONFECCAO DE PECAS DE VESTUARIO EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;BENS DE CONSUMO;INDUSTRIA;87225000;JAPURA;PR;SUL;NOROESTE PARANAENSE;ATIVA
28147524000129;2017-07-10;true;4520002;SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;36404308;CONSELHEIRO LAFAIETE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
19497074000103;2014-01-09;true;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;SERVICOS ADMINISTRATIVOS;SERVICOS;01230020;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
13790064000185;2011-06-07;true;8630503;ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS;SERVICOS DE SAUDE;SERVICOS;79824100;DOURADOS;MS;CENTRO-OESTE;SUDOESTE DE MATO GROSSO DO SUL;ATIVA
36286478000177;2020-02-07;true;4723700;COMERCIO VAREJISTA DE BEBIDAS;VAREJO;COMERCIO;63020084;JUAZEIRO DO NORTE;CE;NORDESTE;SUL CEARENSE;ATIVA
36384339000186;2020-02-14;true;4782201;COMERCIO VAREJISTA DE CALCADOS;VAREJO;COMERCIO;83404010;COLOMBO;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
28931094000131;2017-10-25;true;8219999;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;SERVICOS ADMINISTRATIVOS;SERVICOS;75910048;RIO VERDE;GO;CENTRO-OESTE;SUL GOIANO;ATIVA
44509243000125;2021-12-07;true;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;23535801;RIO DE JANEIRO;RJ;SUDESTE;METROPOLITANA DO RIO DE JANEIRO;ATIVA
36295267000109;2020-02-07;true;5320202;SERVICOS DE ENTREGA RAPIDA;TRANSPORTE;SERVICOS;83075080;SAO JOSE DOS PINHAIS;PR;SUL;METROPOLITANA DE CURITIBA;ATIVA
20643679000144;2014-07-11;true;9430800;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;SERVICOS DIVERSOS;SERVICOS;89590000;ARROIO TRINTA;SC;SUL;OESTE CATARINENSE;ATIVA
04474849000310;2001-06-22;false;1041400;FABRICACAO DE OLEOS VEGETAIS EM BRUTO EXCETO OLEO DE MILHO;BENS DE CONSUMO;INDUSTRIA;78310000;COMODORO;MT;CENTRO-OESTE;NORTE MATO GROSSENSE;ATIVA
46218201000160;2022-05-02;true;8291100;ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS;SERVICOS ADMINISTRATIVOS;SERVICOS;89204001;JOINVILLE;SC;SUL;NORTE CATARINENSE;ATIVA
00154468000130;1983-01-20;true;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;VAREJO;COMERCIO;74976090;APARECIDA DE GOIANIA;GO;CENTRO-OESTE;CENTRO GOIANO;ATIVA
28218751000106;2017-07-19;true;1422300;FABRICACAO DE ARTIGOS DO VESTUARIO PRODUZIDOS EM MALHARIAS E TRICOTAGENS EXCETO MEIAS;BENS DE CONSUMO;INDUSTRIA;87365000;QUARTO CENTENARIO;PR;SUL;CENTRO OCIDENTAL PARANAENSE;ATIVA
40499078000117;2021-01-21;true;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;VAREJO;COMERCIO;29226425;GUARAPARI;ES;SUDESTE;CENTRAL ESPIRITO SANTENSE;ATIVA
13761904000181;1995-10-21;true;8412400;REGULACAO DAS ATIVIDADES DE SAUDE EDUCACAO SERVICOS CULTURAIS E OUTROS SERVICOS SOCIAIS;SERVICOS DIVERSOS;SERVICOS;87160000;MANDAGUACU;PR;SUL;NORTE CENTRAL PARANAENSE;ATIVA
02807010000169;1998-09-22;true;9430800;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;SERVICOS DIVERSOS;SERVICOS;91040360;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
36404180000114;2020-02-17;true;4399103;OBRAS DE ALVENARIA;INDUSTRIA DA CONSTRUCAO;CONSTRUCAO CIVIL;02072002;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
08151504000114;2006-07-05;true;0122900;CULTIVO DE FLORES E PLANTAS ORNAMENTAIS;PRODUTOS DE AGROPECUARIA;AGROPECUARIA;12954160;ATIBAIA;SP;SUDESTE;MACRO METROPOLITANA PAULISTA;ATIVA
39558185000190;2020-10-26;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;04848000;SAO PAULO;SP;SUDESTE;METROPOLITANA DE SAO PAULO;ATIVA
41702583000180;2021-04-26;true;1359600;FABRICACAO DE OUTROS PRODUTOS TEXTEIS NAO ESPECIFICADOS ANTERIORMENTE;TEXTEIS;INDUSTRIA;38444122;ARAGUARI;MG;SUDESTE;TRIANGULO MINEIRO ALTO PARANAIBA;ATIVA
17224018000170;2012-11-28;true;3101200;FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA;BENS DE CONSUMO;INDUSTRIA;13179031;SUMARE;SP;SUDESTE;CAMPINAS;ATIVA
34008865000116;2019-06-24;true;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS CONGRESSOS EXPOSICOES E FESTAS;SERVICOS ADMINISTRATIVOS;SERVICOS;38041096;UBERABA;MG;SUDESTE;TRIANGULO MINEIRO ALTO PARANAIBA;ATIVA
11150114000215;2013-08-14;false;8291100;ATIVIDADES DE COBRANCAS E INFORMACOES CADASTRAIS;SERVICOS ADMINISTRATIVOS;SERVICOS;66090100;BELEM;PA;NORTE;METROPOLITANA DE BELEM;ATIVA
31014775000140;2018-07-24;true;4772500;COMERCIO VAREJISTA DE COSMETICOS PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;VAREJO;COMERCIO;78015250;CUIABA;MT;CENTRO-OESTE;CENTRO SUL MATO GROSSENSE;ATIVA
37381087000102;2020-06-10;true;4772500;COMERCIO VAREJISTA DE COSMETICOS PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;VAREJO;COMERCIO;28230970;SAO FRANCISCO DE ITABAPOANA;RJ;SUDESTE;NORTE FLUMINENSE;ATIVA
39826622000109;2020-11-18;true;4520001;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;VAREJO;COMERCIO;31255360;BELO HORIZONTE;MG;SUDESTE;METROPOLITANA DE BELO HORIZONTE;ATIVA
34972724000119;2019-09-24;true;5611201;RESTAURANTES E SIMILARES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;SERVICOS;90020007;PORTO ALEGRE;RS;SUL;METROPOLITANA DE PORTO ALEGRE;ATIVA
